date,machine_name,machine_age_days,days_since_malfunction,daily_operating_hours,malfunction_component,failed_in_next_7_days
2023-06-11,Mixer 11,594,5,17.01,Hydraulic Pump,0
2023-06-12,Mixer 11,595,6,10.75,Hydraulic Pump,0
2023-06-13,Mixer 11,596,7,16.26,Hydraulic Pump,0
2023-06-14,Mixer 11,597,8,21.17,Hydraulic Pump,0
2023-06-15,Mixer 11,598,9,18.25,Hydraulic Pump,0
2023-06-16,Mixer 11,599,10,17.58,Hydraulic Pump,0
2023-06-17,Mixer 11,600,11,24.0,Hydraulic Pump,0
2023-06-18,Mixer 11,601,12,21.12,Hydraulic Pump,0
2023-06-19,Mixer 11,602,13,18.99,Hydraulic Pump,0
2023-06-20,Mixer 11,603,14,19.75,Hydraulic Pump,0
2023-06-21,Mixer 11,604,15,17.87,Hydraulic Pump,0
2023-06-22,Mixer 11,605,16,17.63,Hydraulic Pump,0
2023-06-23,Mixer 11,606,17,20.57,Hydraulic Pump,0
2023-06-24,Mixer 11,607,18,15.29,Hydraulic Pump,0
2023-06-25,Mixer 11,608,19,15.87,Hydraulic Pump,0
2023-06-26,Mixer 11,609,20,11.49,Hydraulic Pump,0
2023-06-27,Mixer 11,610,21,16.85,Hydraulic Pump,0
2023-06-28,Mixer 11,611,22,17.82,Hydraulic Pump,0
2023-06-29,Mixer 11,612,23,19.35,Hydraulic Pump,0
2023-06-30,Mixer 11,613,24,12.98,Hydraulic Pump,0
2023-07-01,Mixer 11,614,25,18.16,Hydraulic Pump,0
2023-07-02,Mixer 11,615,26,20.5,Hydraulic Pump,0
2023-07-03,Mixer 11,616,27,11.63,Hydraulic Pump,0
2023-07-04,Mixer 11,617,28,14.33,Hydraulic Pump,0
2023-07-05,Mixer 11,618,29,23.03,Hydraulic Pump,0
2023-07-06,Mixer 11,619,30,15.94,Hydraulic Pump,0
2023-07-07,Mixer 11,620,31,24.0,Hydraulic Pump,0
2023-07-08,Mixer 11,621,32,24.0,Hydraulic Pump,0
2023-07-09,Mixer 11,622,33,15.71,Hydraulic Pump,0
2023-07-10,Mixer 11,623,34,21.82,Hydraulic Pump,0
2023-07-11,Mixer 11,624,35,22.08,Hydraulic Pump,0
2023-07-12,Mixer 11,625,36,16.69,Hydraulic Pump,0
2023-07-13,Mixer 11,626,37,19.21,Hydraulic Pump,0
2023-07-14,Mixer 11,627,38,16.07,Hydraulic Pump,0
2023-07-15,Mixer 11,628,39,13.94,Hydraulic Pump,0
2023-07-16,Mixer 11,629,40,23.22,Hydraulic Pump,0
2023-07-17,Mixer 11,630,41,17.43,Hydraulic Pump,0
2023-07-18,Mixer 11,631,42,19.41,Hydraulic Pump,0
2023-07-19,Mixer 11,632,43,22.91,Hydraulic Pump,0
2023-07-20,Mixer 11,633,44,22.21,Hydraulic Pump,0
2023-07-21,Mixer 11,634,45,16.48,Hydraulic Pump,0
2023-07-22,Mixer 11,635,46,10.84,Hydraulic Pump,1
2023-07-23,Mixer 11,636,47,15.33,Hydraulic Pump,1
2023-07-24,Mixer 11,637,48,10.18,Hydraulic Pump,1
2023-07-25,Mixer 11,638,49,21.67,Hydraulic Pump,1
2023-07-26,Mixer 11,639,50,17.82,Hydraulic Pump,1
2023-07-27,Mixer 11,640,51,13.45,Hydraulic Pump,1
2023-07-28,Mixer 11,641,52,12.58,Hydraulic Pump,1
2023-07-29,Mixer 11,642,53,17.65,Hydraulic Pump,0
2023-07-30,Mixer 11,643,0,24.0,Conveyor Belt,0
2023-07-31,Mixer 11,644,1,13.48,Conveyor Belt,0
2023-08-01,Mixer 11,645,2,16.11,Conveyor Belt,0
2023-08-02,Mixer 11,646,3,18.81,Conveyor Belt,0
2023-08-03,Mixer 11,647,4,18.05,Conveyor Belt,0
2023-08-04,Mixer 11,648,5,19.93,Conveyor Belt,0
2023-08-05,Mixer 11,649,6,16.87,Conveyor Belt,0
2023-08-06,Mixer 11,650,7,17.17,Conveyor Belt,0
2023-08-07,Mixer 11,651,8,17.98,Conveyor Belt,0
2023-08-08,Mixer 11,652,9,17.4,Conveyor Belt,0
2023-08-09,Mixer 11,653,10,24.0,Conveyor Belt,0
2023-08-10,Mixer 11,654,11,16.4,Conveyor Belt,0
2023-08-11,Mixer 11,655,12,18.01,Conveyor Belt,0
2023-08-12,Mixer 11,656,13,24.0,Conveyor Belt,0
2023-08-13,Mixer 11,657,14,19.81,Conveyor Belt,0
2023-08-14,Mixer 11,658,15,10.25,Conveyor Belt,0
2023-08-15,Mixer 11,659,16,18.43,Conveyor Belt,0
2023-08-16,Mixer 11,660,17,21.21,Conveyor Belt,0
2023-08-17,Mixer 11,661,18,19.71,Conveyor Belt,0
2023-08-18,Mixer 11,662,19,21.53,Conveyor Belt,1
2023-08-19,Mixer 11,663,20,24.0,Conveyor Belt,1
2023-08-20,Mixer 11,664,21,18.69,Conveyor Belt,1
2023-08-21,Mixer 11,665,22,14.14,Conveyor Belt,1
2023-08-22,Mixer 11,666,23,14.73,Conveyor Belt,1
2023-08-23,Mixer 11,667,24,17.31,Conveyor Belt,1
2023-08-24,Mixer 11,668,25,24.0,Conveyor Belt,1
2023-08-25,Mixer 11,669,26,15.88,Conveyor Belt,0
2023-08-26,Mixer 11,670,0,10.42,Conveyor Belt,0
2023-08-27,Mixer 11,671,1,22.51,Conveyor Belt,0
2023-08-28,Mixer 11,672,2,23.82,Conveyor Belt,0
2023-08-29,Mixer 11,673,3,15.19,Conveyor Belt,0
2023-08-30,Mixer 11,674,4,9.93,Conveyor Belt,0
2023-08-31,Mixer 11,675,5,12.54,Conveyor Belt,0
2023-09-01,Mixer 11,676,6,16.21,Conveyor Belt,0
2023-09-02,Mixer 11,677,7,21.59,Conveyor Belt,0
2023-09-03,Mixer 11,678,8,9.96,Conveyor Belt,0
2023-09-04,Mixer 11,679,9,23.08,Conveyor Belt,0
2023-09-05,Mixer 11,680,10,22.53,Conveyor Belt,0
2023-09-06,Mixer 11,681,11,22.99,Conveyor Belt,0
2023-09-07,Mixer 11,682,12,13.99,Conveyor Belt,0
2023-09-08,Mixer 11,683,13,21.96,Conveyor Belt,0
2023-09-09,Mixer 11,684,14,18.11,Conveyor Belt,0
2023-09-10,Mixer 11,685,15,13.76,Conveyor Belt,0
2023-09-11,Mixer 11,686,16,18.56,Conveyor Belt,0
2023-09-12,Mixer 11,687,17,17.97,Conveyor Belt,0
2023-09-13,Mixer 11,688,18,12.53,Conveyor Belt,0
2023-09-14,Mixer 11,689,19,20.36,Conveyor Belt,0
2023-09-15,Mixer 11,690,20,17.78,Conveyor Belt,0
2023-09-16,Mixer 11,691,21,16.49,Conveyor Belt,0
2023-09-17,Mixer 11,692,22,16.34,Conveyor Belt,0
2023-09-18,Mixer 11,693,23,19.27,Conveyor Belt,0
2023-09-19,Mixer 11,694,24,16.06,Conveyor Belt,0
2023-09-20,Mixer 11,695,25,10.56,Conveyor Belt,0
2023-09-21,Mixer 11,696,26,13.57,Conveyor Belt,0
2023-09-22,Mixer 11,697,27,17.83,Conveyor Belt,0
2023-09-23,Mixer 11,698,28,15.85,Conveyor Belt,0
2023-09-24,Mixer 11,699,29,16.44,Conveyor Belt,0
2023-09-25,Mixer 11,700,30,14.13,Conveyor Belt,0
2023-09-26,Mixer 11,701,31,14.17,Conveyor Belt,0
2023-09-27,Mixer 11,702,32,19.94,Conveyor Belt,0
2023-09-28,Mixer 11,703,33,18.5,Conveyor Belt,0
2023-09-29,Mixer 11,704,34,14.63,Conveyor Belt,0
2023-09-30,Mixer 11,705,35,16.3,Conveyor Belt,0
2023-10-01,Mixer 11,706,36,20.94,Conveyor Belt,0
2023-10-02,Mixer 11,707,37,13.42,Conveyor Belt,0
2023-10-03,Mixer 11,708,38,21.5,Conveyor Belt,0
2023-10-04,Mixer 11,709,39,17.23,Conveyor Belt,0
2023-10-05,Mixer 11,710,40,16.36,Conveyor Belt,0
2023-10-06,Mixer 11,711,41,12.71,Conveyor Belt,0
2023-10-07,Mixer 11,712,42,24.0,Conveyor Belt,1
2023-10-08,Mixer 11,713,43,19.55,Conveyor Belt,1
2023-10-09,Mixer 11,714,44,10.48,Conveyor Belt,1
2023-10-10,Mixer 11,715,45,18.71,Conveyor Belt,1
2023-10-11,Mixer 11,716,46,22.47,Conveyor Belt,1
2023-10-12,Mixer 11,717,47,18.98,Conveyor Belt,1
2023-10-13,Mixer 11,718,48,21.05,Conveyor Belt,1
2023-10-14,Mixer 11,719,49,15.68,Conveyor Belt,0
2023-10-15,Mixer 11,720,0,21.34,Motor,1
2023-10-16,Mixer 11,721,1,21.97,Motor,1
2023-10-17,Mixer 11,722,2,17.46,Motor,1
2023-10-18,Mixer 11,723,3,18.69,Motor,1
2023-10-19,Mixer 11,724,4,24.0,Motor,1
2023-10-20,Mixer 11,725,5,23.06,Motor,1
2023-10-21,Mixer 11,726,6,20.34,Motor,1
2023-10-22,Mixer 11,727,7,17.05,Motor,0
2023-10-23,Mixer 11,728,0,13.81,Hydraulic Pump,0
2023-10-24,Mixer 11,729,1,19.6,Hydraulic Pump,0
2023-10-25,Mixer 11,730,2,9.8,Hydraulic Pump,0
2023-10-26,Mixer 11,731,3,24.0,Hydraulic Pump,0
2023-10-27,Mixer 11,732,4,19.14,Hydraulic Pump,0
2023-10-28,Mixer 11,733,5,16.4,Hydraulic Pump,0
2023-10-29,Mixer 11,734,6,17.22,Hydraulic Pump,0
2023-10-30,Mixer 11,735,7,15.35,Hydraulic Pump,0
2023-10-31,Mixer 11,736,8,20.42,Hydraulic Pump,0
2023-11-01,Mixer 11,737,9,24.0,Hydraulic Pump,0
2023-11-02,Mixer 11,738,10,17.9,Hydraulic Pump,0
2023-11-03,Mixer 11,739,11,19.04,Hydraulic Pump,0
2023-11-04,Mixer 11,740,12,18.33,Hydraulic Pump,0
2023-11-05,Mixer 11,741,13,11.0,Hydraulic Pump,0
2023-11-06,Mixer 11,742,14,16.03,Hydraulic Pump,0
2023-11-07,Mixer 11,743,15,14.21,Hydraulic Pump,0
2023-11-08,Mixer 11,744,16,20.51,Hydraulic Pump,0
2023-11-09,Mixer 11,745,17,15.06,Hydraulic Pump,0
2023-11-10,Mixer 11,746,18,22.09,Hydraulic Pump,0
2023-11-11,Mixer 11,747,19,13.65,Hydraulic Pump,0
2023-11-12,Mixer 11,748,20,21.13,Hydraulic Pump,0
2023-11-13,Mixer 11,749,21,13.56,Hydraulic Pump,0
2023-11-14,Mixer 11,750,22,18.93,Hydraulic Pump,0
2023-11-15,Mixer 11,751,23,14.86,Hydraulic Pump,0
2023-11-16,Mixer 11,752,24,15.11,Hydraulic Pump,0
2023-11-17,Mixer 11,753,25,24.0,Hydraulic Pump,0
2023-11-18,Mixer 11,754,26,14.4,Hydraulic Pump,0
2023-11-19,Mixer 11,755,27,17.93,Hydraulic Pump,0
2023-11-20,Mixer 11,756,28,21.65,Hydraulic Pump,0
2023-11-21,Mixer 11,757,29,11.32,Hydraulic Pump,1
2023-11-22,Mixer 11,758,30,19.61,Hydraulic Pump,1
2023-11-23,Mixer 11,759,31,24.0,Hydraulic Pump,1
2023-11-24,Mixer 11,760,32,13.9,Hydraulic Pump,1
2023-11-25,Mixer 11,761,33,16.65,Hydraulic Pump,1
2023-11-26,Mixer 11,762,34,16.02,Hydraulic Pump,1
2023-11-27,Mixer 11,763,35,21.9,Hydraulic Pump,1
2023-11-28,Mixer 11,764,36,17.16,Hydraulic Pump,0
2023-11-29,Mixer 11,765,0,21.66,Cooling System,0
2023-11-30,Mixer 11,766,1,12.35,Cooling System,0
2023-12-01,Mixer 11,767,2,22.04,Cooling System,0
2023-12-02,Mixer 11,768,3,22.14,Cooling System,0
2023-12-03,Mixer 11,769,4,24.0,Cooling System,0
2023-12-04,Mixer 11,770,5,15.13,Cooling System,0
2023-12-05,Mixer 11,771,6,20.95,Cooling System,0
2023-12-06,Mixer 11,772,7,13.13,Cooling System,0
2023-12-07,Mixer 11,773,8,18.56,Cooling System,0
2023-12-08,Mixer 11,774,9,24.0,Cooling System,0
2023-12-09,Mixer 11,775,10,14.56,Cooling System,0
2023-12-10,Mixer 11,776,11,12.37,Cooling System,0
2023-12-11,Mixer 11,777,12,19.27,Cooling System,0
2023-12-12,Mixer 11,778,13,15.21,Cooling System,0
2023-12-13,Mixer 11,779,14,23.09,Cooling System,0
2023-12-14,Mixer 11,780,15,24.0,Cooling System,1
2023-12-15,Mixer 11,781,16,16.5,Cooling System,1
2023-12-16,Mixer 11,782,17,15.6,Cooling System,1
2023-12-17,Mixer 11,783,18,14.39,Cooling System,1
2023-12-18,Mixer 11,784,19,16.05,Cooling System,1
2023-12-19,Mixer 11,785,20,12.24,Cooling System,1
2023-12-20,Mixer 11,786,21,10.72,Cooling System,1
2023-12-21,Mixer 11,787,22,18.35,Cooling System,0
2023-12-22,Mixer 11,788,0,4.82,Hydraulic Pump,0
2023-12-23,Mixer 11,789,1,22.63,Hydraulic Pump,0
2023-12-24,Mixer 11,790,2,13.97,Hydraulic Pump,0
2023-12-25,Mixer 11,791,3,14.2,Hydraulic Pump,0
2023-12-26,Mixer 11,792,4,12.58,Hydraulic Pump,0
2023-12-27,Mixer 11,793,5,13.84,Hydraulic Pump,0
2023-12-28,Mixer 11,794,6,19.29,Hydraulic Pump,0
2023-12-29,Mixer 11,795,7,18.2,Hydraulic Pump,0
2023-12-30,Mixer 11,796,8,20.22,Hydraulic Pump,0
2023-12-31,Mixer 11,797,9,17.73,Hydraulic Pump,0
2024-01-01,Mixer 11,798,10,13.98,Hydraulic Pump,0
2024-01-02,Mixer 11,799,11,20.59,Hydraulic Pump,0
2024-01-03,Mixer 11,800,12,16.55,Hydraulic Pump,0
2024-01-04,Mixer 11,801,13,20.7,Hydraulic Pump,0
2024-01-05,Mixer 11,802,14,18.7,Hydraulic Pump,0
2024-01-06,Mixer 11,803,15,18.08,Hydraulic Pump,0
2024-01-07,Mixer 11,804,16,24.0,Hydraulic Pump,0
2024-01-08,Mixer 11,805,17,10.65,Hydraulic Pump,0
2024-01-09,Mixer 11,806,18,10.92,Hydraulic Pump,0
2024-01-10,Mixer 11,807,19,15.12,Hydraulic Pump,0
2024-01-11,Mixer 11,808,20,20.75,Hydraulic Pump,0
2024-01-12,Mixer 11,809,21,15.63,Hydraulic Pump,0
2024-01-13,Mixer 11,810,22,16.67,Hydraulic Pump,0
2024-01-14,Mixer 11,811,23,11.11,Hydraulic Pump,0
2024-01-15,Mixer 11,812,24,20.57,Hydraulic Pump,0
2024-01-16,Mixer 11,813,25,11.3,Hydraulic Pump,0
2024-01-17,Mixer 11,814,26,16.22,Hydraulic Pump,0
2024-01-18,Mixer 11,815,27,9.54,Hydraulic Pump,0
2024-01-19,Mixer 11,816,28,21.48,Hydraulic Pump,0
2024-01-20,Mixer 11,817,29,11.02,Hydraulic Pump,0
2024-01-21,Mixer 11,818,30,15.96,Hydraulic Pump,0
2024-01-22,Mixer 11,819,31,15.19,Hydraulic Pump,0
2024-01-23,Mixer 11,820,32,19.93,Hydraulic Pump,0
2024-01-24,Mixer 11,821,33,18.3,Hydraulic Pump,0
2024-01-25,Mixer 11,822,34,24.0,Hydraulic Pump,0
2024-01-26,Mixer 11,823,35,12.15,Hydraulic Pump,0
2024-01-27,Mixer 11,824,36,22.62,Hydraulic Pump,0
2024-01-28,Mixer 11,825,37,23.55,Hydraulic Pump,0
2024-01-29,Mixer 11,826,38,24.0,Hydraulic Pump,0
2024-01-30,Mixer 11,827,39,17.74,Hydraulic Pump,0
2024-01-31,Mixer 11,828,40,12.78,Hydraulic Pump,0
2024-02-01,Mixer 11,829,41,19.49,Hydraulic Pump,0
2024-02-02,Mixer 11,830,42,11.52,Hydraulic Pump,0
2024-02-03,Mixer 11,831,43,22.09,Hydraulic Pump,0
2024-02-04,Mixer 11,832,44,17.29,Hydraulic Pump,0
2024-02-05,Mixer 11,833,45,19.01,Hydraulic Pump,0
2024-02-06,Mixer 11,834,46,24.0,Hydraulic Pump,0
2024-02-07,Mixer 11,835,47,18.26,Hydraulic Pump,0
2024-02-08,Mixer 11,836,48,12.83,Hydraulic Pump,0
2024-02-09,Mixer 11,837,49,17.32,Hydraulic Pump,0
2024-02-10,Mixer 11,838,50,15.3,Hydraulic Pump,0
2024-02-11,Mixer 11,839,51,18.68,Hydraulic Pump,0
2024-02-12,Mixer 11,840,52,16.13,Hydraulic Pump,0
2024-02-13,Mixer 11,841,53,14.83,Hydraulic Pump,0
2024-02-14,Mixer 11,842,54,17.45,Hydraulic Pump,0
2024-02-15,Mixer 11,843,55,12.69,Hydraulic Pump,0
2024-02-16,Mixer 11,844,56,17.11,Hydraulic Pump,0
2024-02-17,Mixer 11,845,57,19.74,Hydraulic Pump,0
2024-02-18,Mixer 11,846,58,23.84,Hydraulic Pump,0
2024-02-19,Mixer 11,847,59,15.39,Hydraulic Pump,0
2024-02-20,Mixer 11,848,60,24.0,Hydraulic Pump,0
2024-02-21,Mixer 11,849,61,19.07,Hydraulic Pump,0
2024-02-22,Mixer 11,850,62,16.35,Hydraulic Pump,0
2024-02-23,Mixer 11,851,63,16.81,Hydraulic Pump,0
2024-02-24,Mixer 11,852,64,8.21,Hydraulic Pump,0
2024-02-25,Mixer 11,853,65,17.61,Hydraulic Pump,0
2024-02-26,Mixer 11,854,66,15.91,Hydraulic Pump,0
2024-02-27,Mixer 11,855,67,14.92,Hydraulic Pump,0
2024-02-28,Mixer 11,856,68,18.57,Hydraulic Pump,0
2024-02-29,Mixer 11,857,69,10.55,Hydraulic Pump,0
2024-03-01,Mixer 11,858,70,14.3,Hydraulic Pump,0
2024-03-02,Mixer 11,859,71,20.64,Hydraulic Pump,0
2024-03-03,Mixer 11,860,72,9.91,Hydraulic Pump,0
2024-03-04,Mixer 11,861,73,19.27,Hydraulic Pump,0
2024-03-05,Mixer 11,862,74,18.06,Hydraulic Pump,0
2024-03-06,Mixer 11,863,75,15.2,Hydraulic Pump,0
2024-03-07,Mixer 11,864,76,3.38,Hydraulic Pump,0
2024-03-08,Mixer 11,865,77,16.05,Hydraulic Pump,0
2024-03-09,Mixer 11,866,78,17.42,Hydraulic Pump,0
2024-03-10,Mixer 11,867,79,19.42,Hydraulic Pump,1
2024-03-11,Mixer 11,868,80,19.05,Hydraulic Pump,1
2024-03-12,Mixer 11,869,81,22.31,Hydraulic Pump,1
2024-03-13,Mixer 11,870,82,18.81,Hydraulic Pump,1
2024-03-14,Mixer 11,871,83,23.15,Hydraulic Pump,1
2024-03-15,Mixer 11,872,84,10.38,Hydraulic Pump,1
2024-03-16,Mixer 11,873,85,22.22,Hydraulic Pump,1
2024-03-17,Mixer 11,874,86,16.38,Hydraulic Pump,0
2024-03-18,Mixer 11,875,0,18.35,Pneumatic Valve,0
2024-03-19,Mixer 11,876,1,18.86,Pneumatic Valve,0
2024-03-20,Mixer 11,877,2,19.09,Pneumatic Valve,0
2024-03-21,Mixer 11,878,3,17.28,Pneumatic Valve,0
2024-03-22,Mixer 11,879,4,11.93,Pneumatic Valve,0
2024-03-23,Mixer 11,880,5,15.63,Pneumatic Valve,0
2024-03-24,Mixer 11,881,6,10.67,Pneumatic Valve,0
2024-03-25,Mixer 11,882,7,16.77,Pneumatic Valve,0
2024-03-26,Mixer 11,883,8,22.74,Pneumatic Valve,0
2024-03-27,Mixer 11,884,9,24.0,Pneumatic Valve,0
2024-03-28,Mixer 11,885,10,23.09,Pneumatic Valve,0
2024-03-29,Mixer 11,886,11,18.7,Pneumatic Valve,0
2024-03-30,Mixer 11,887,12,18.75,Pneumatic Valve,0
2024-03-31,Mixer 11,888,13,19.61,Pneumatic Valve,0
2024-04-01,Mixer 11,889,14,14.36,Pneumatic Valve,1
2024-04-02,Mixer 11,890,15,15.49,Pneumatic Valve,1
2024-04-03,Mixer 11,891,16,20.4,Pneumatic Valve,1
2024-04-04,Mixer 11,892,17,17.87,Pneumatic Valve,1
2024-04-05,Mixer 11,893,18,17.91,Pneumatic Valve,1
2024-04-06,Mixer 11,894,19,10.34,Pneumatic Valve,1
2024-04-07,Mixer 11,895,20,24.0,Pneumatic Valve,1
2024-04-08,Mixer 11,896,21,12.26,Pneumatic Valve,0
2024-04-09,Mixer 11,897,0,23.45,Electrical Relay,0
2024-04-10,Mixer 11,898,1,16.85,Electrical Relay,0
2024-04-11,Mixer 11,899,2,22.7,Electrical Relay,0
2024-04-12,Mixer 11,900,3,23.57,Electrical Relay,0
2024-04-13,Mixer 11,901,4,17.65,Electrical Relay,0
2024-04-14,Mixer 11,902,5,19.06,Electrical Relay,0
2024-04-15,Mixer 11,903,6,14.88,Electrical Relay,0
2024-04-16,Mixer 11,904,7,20.06,Electrical Relay,0
2024-04-17,Mixer 11,905,8,12.56,Electrical Relay,0
2024-04-18,Mixer 11,906,9,20.0,Electrical Relay,0
2024-04-19,Mixer 11,907,10,20.69,Electrical Relay,0
2024-04-20,Mixer 11,908,11,18.83,Electrical Relay,0
2024-04-21,Mixer 11,909,12,15.2,Electrical Relay,0
2024-04-22,Mixer 11,910,13,23.47,Electrical Relay,0
2024-04-23,Mixer 11,911,14,15.16,Electrical Relay,0
2024-04-24,Mixer 11,912,15,24.0,Electrical Relay,0
2024-04-25,Mixer 11,913,16,18.73,Electrical Relay,0
2024-04-26,Mixer 11,914,17,24.0,Electrical Relay,0
2024-04-27,Mixer 11,915,18,21.96,Electrical Relay,0
2024-04-28,Mixer 11,916,19,15.36,Electrical Relay,0
2024-04-29,Mixer 11,917,20,20.69,Electrical Relay,0
2024-04-30,Mixer 11,918,21,21.56,Electrical Relay,0
2024-05-01,Mixer 11,919,22,19.14,Electrical Relay,0
2024-05-02,Mixer 11,920,23,18.07,Electrical Relay,0
2024-05-03,Mixer 11,921,24,23.74,Electrical Relay,0
2024-05-04,Mixer 11,922,25,14.82,Electrical Relay,0
2024-05-05,Mixer 11,923,26,18.61,Electrical Relay,0
2024-05-06,Mixer 11,924,27,24.0,Electrical Relay,0
2024-05-07,Mixer 11,925,28,18.73,Electrical Relay,0
2024-05-08,Mixer 11,926,29,18.61,Electrical Relay,0
2024-05-09,Mixer 11,927,30,12.84,Electrical Relay,0
2024-05-10,Mixer 11,928,31,23.49,Electrical Relay,0
2024-05-11,Mixer 11,929,32,22.85,Electrical Relay,1
2024-05-12,Mixer 11,930,33,16.89,Electrical Relay,1
2024-05-13,Mixer 11,931,34,23.69,Electrical Relay,1
2024-05-14,Mixer 11,932,35,16.48,Electrical Relay,1
2024-05-15,Mixer 11,933,36,16.83,Electrical Relay,1
2024-05-16,Mixer 11,934,37,18.68,Electrical Relay,1
2024-05-17,Mixer 11,935,38,15.21,Electrical Relay,1
2024-05-18,Mixer 11,936,39,15.86,Electrical Relay,0
2024-05-19,Mixer 11,937,0,21.02,Hydraulic Pump,0
2024-05-20,Mixer 11,938,1,13.71,Hydraulic Pump,1
2024-05-21,Mixer 11,939,2,18.95,Hydraulic Pump,1
2024-05-22,Mixer 11,940,3,17.44,Hydraulic Pump,1
2024-05-23,Mixer 11,941,4,19.85,Hydraulic Pump,1
2024-05-24,Mixer 11,942,5,18.44,Hydraulic Pump,1
2024-05-25,Mixer 11,943,6,14.82,Hydraulic Pump,1
2024-05-26,Mixer 11,944,7,19.33,Hydraulic Pump,1
2024-05-27,Mixer 11,945,8,18.31,Hydraulic Pump,0
2024-05-28,Mixer 11,946,0,21.6,Pneumatic Valve,0
2024-05-29,Mixer 11,947,1,15.54,Pneumatic Valve,0
2024-05-30,Mixer 11,948,2,14.5,Pneumatic Valve,0
2024-05-31,Mixer 11,949,3,23.5,Pneumatic Valve,0
2024-06-01,Mixer 11,950,4,16.5,Pneumatic Valve,0
2024-06-02,Mixer 11,951,5,16.14,Pneumatic Valve,0
2024-06-03,Mixer 11,952,6,21.92,Pneumatic Valve,0
2024-06-04,Mixer 11,953,7,20.02,Pneumatic Valve,0
2024-06-05,Mixer 11,954,8,18.4,Pneumatic Valve,0
2024-06-06,Mixer 11,955,9,8.78,Pneumatic Valve,0
2024-06-07,Mixer 11,956,10,12.62,Pneumatic Valve,0
2024-06-08,Mixer 11,957,11,24.0,Pneumatic Valve,0
2024-06-09,Mixer 11,958,12,10.82,Pneumatic Valve,0
2024-06-10,Mixer 11,959,13,20.12,Pneumatic Valve,0
2024-06-11,Mixer 11,960,14,20.22,Pneumatic Valve,0
2024-06-12,Mixer 11,961,15,13.04,Pneumatic Valve,0
2024-06-13,Mixer 11,962,16,6.61,Pneumatic Valve,0
2024-06-14,Mixer 11,963,17,13.73,Pneumatic Valve,0
2024-06-15,Mixer 11,964,18,18.27,Pneumatic Valve,0
2024-06-16,Mixer 11,965,19,18.37,Pneumatic Valve,0
2024-06-17,Mixer 11,966,20,14.28,Pneumatic Valve,0
2024-06-18,Mixer 11,967,21,13.1,Pneumatic Valve,0
2024-06-19,Mixer 11,968,22,15.71,Pneumatic Valve,0
2024-06-20,Mixer 11,969,23,16.71,Pneumatic Valve,0
2024-06-21,Mixer 11,970,24,12.66,Pneumatic Valve,0
2024-06-22,Mixer 11,971,25,20.25,Pneumatic Valve,0
2024-06-23,Mixer 11,972,26,20.5,Pneumatic Valve,0
2024-06-24,Mixer 11,973,27,19.83,Pneumatic Valve,0
2024-06-25,Mixer 11,974,28,12.86,Pneumatic Valve,0
2024-06-26,Mixer 11,975,29,15.65,Pneumatic Valve,0
2024-06-27,Mixer 11,976,30,21.03,Pneumatic Valve,0
2024-06-28,Mixer 11,977,31,18.68,Pneumatic Valve,0
2024-06-29,Mixer 11,978,32,23.37,Pneumatic Valve,0
2024-06-30,Mixer 11,979,33,22.68,Pneumatic Valve,1
2024-07-01,Mixer 11,980,34,17.83,Pneumatic Valve,1
2024-07-02,Mixer 11,981,35,15.57,Pneumatic Valve,1
2024-07-03,Mixer 11,982,36,20.83,Pneumatic Valve,1
2024-07-04,Mixer 11,983,37,21.26,Pneumatic Valve,1
2024-07-05,Mixer 11,984,38,21.78,Pneumatic Valve,1
2024-07-06,Mixer 11,985,39,18.62,Pneumatic Valve,1
2024-07-07,Mixer 11,986,40,15.11,Pneumatic Valve,0
2024-07-08,Mixer 11,987,0,19.76,Pneumatic Valve,0
2024-07-09,Mixer 11,988,1,17.06,Pneumatic Valve,0
2024-07-10,Mixer 11,989,2,21.07,Pneumatic Valve,0
2024-07-11,Mixer 11,990,3,23.13,Pneumatic Valve,1
2024-07-12,Mixer 11,991,4,14.34,Pneumatic Valve,1
2024-07-13,Mixer 11,992,5,17.27,Pneumatic Valve,1
2024-07-14,Mixer 11,993,6,19.42,Pneumatic Valve,1
2024-07-15,Mixer 11,994,7,16.57,Pneumatic Valve,1
2024-07-16,Mixer 11,995,8,16.17,Pneumatic Valve,1
2024-07-17,Mixer 11,996,9,19.95,Pneumatic Valve,1
2024-07-18,Mixer 11,997,10,20.95,Pneumatic Valve,0
2024-07-19,Mixer 11,998,0,13.34,Sensor,0
2024-07-20,Mixer 11,999,1,20.16,Sensor,0
2024-07-21,Mixer 11,1000,2,21.41,Sensor,0
2024-07-22,Mixer 11,1001,3,17.77,Sensor,0
2024-07-23,Mixer 11,1002,4,21.37,Sensor,0
2024-07-24,Mixer 11,1003,5,24.0,Sensor,0
2024-07-25,Mixer 11,1004,6,11.7,Sensor,0
2024-07-26,Mixer 11,1005,7,14.93,Sensor,0
2024-07-27,Mixer 11,1006,8,9.69,Sensor,0
2024-07-28,Mixer 11,1007,9,13.18,Sensor,0
2024-07-29,Mixer 11,1008,10,17.11,Sensor,0
2024-07-30,Mixer 11,1009,11,16.41,Sensor,0
2024-07-31,Mixer 11,1010,12,15.92,Sensor,0
2024-08-01,Mixer 11,1011,13,23.47,Sensor,1
2024-08-02,Mixer 11,1012,14,23.62,Sensor,1
2024-08-03,Mixer 11,1013,15,24.0,Sensor,1
2024-08-04,Mixer 11,1014,16,18.7,Sensor,1
